,sales,date,region
4996,1623.0,2020-03-06,north
4997,1734.0,2020-03-06,south
4998,1698.0,2020-03-06,east
4999,1503.0,2020-03-06,west
5000,1641.0,2020-03-07,north
5001,1581.0,2020-03-07,south
5002,1797.0,2020-03-07,east
5003,1674.0,2020-03-07,west
5004,1701.0,2020-03-08,north
5005,1590.0,2020-03-08,south
5006,1599.0,2020-03-08,east
5007,1791.0,2020-03-08,west
5008,1719.0,2020-03-09,north
5009,1776.0,2020-03-09,south
5010,1542.0,2020-03-09,east
5011,1740.0,2020-03-09,west
5012,1644.0,2020-03-10,north
5013,1653.0,2020-03-10,south
5014,1797.0,2020-03-10,east
5015,1740.0,2020-03-10,west
5016,1605.0,2020-03-11,north
5017,1584.0,2020-03-11,south
5018,1662.0,2020-03-11,east
5019,1572.0,2020-03-11,west
5020,1635.0,2020-03-12,north
5021,1548.0,2020-03-12,south
5022,1680.0,2020-03-12,east
5023,1767.0,2020-03-12,west
5024,1554.0,2020-03-13,north
5025,1686.0,2020-03-13,south
5026,1749.0,2020-03-13,east
5027,1554.0,2020-03-13,west
5028,1662.0,2020-03-14,north
5029,1557.0,2020-03-14,south
5030,1755.0,2020-03-14,east
5031,1758.0,2020-03-14,west
5032,1500.0,2020-03-15,north
5033,1665.0,2020-03-15,south
5034,1761.0,2020-03-15,east
5035,1626.0,2020-03-15,west
5036,1650.0,2020-03-16,north
5037,1722.0,2020-03-16,south
5038,1641.0,2020-03-16,east
5039,1611.0,2020-03-16,west
5040,1701.0,2020-03-17,north
5041,1701.0,2020-03-17,south
5042,1794.0,2020-03-17,east
5043,1509.0,2020-03-17,west
5044,1566.0,2020-03-18,north
5045,1716.0,2020-03-18,south
5046,1701.0,2020-03-18,east
5047,1605.0,2020-03-18,west
5048,1581.0,2020-03-19,north
5049,1797.0,2020-03-19,south
5050,1725.0,2020-03-19,east
5051,1554.0,2020-03-19,west
5052,1665.0,2020-03-20,north
5053,1641.0,2020-03-20,south
5054,1677.0,2020-03-20,east
5055,1707.0,2020-03-20,west
5056,1575.0,2020-03-21,north
5057,1674.0,2020-03-21,south
5058,1707.0,2020-03-21,east
5059,1710.0,2020-03-21,west
5060,1644.0,2020-03-22,north
5061,1668.0,2020-03-22,south
5062,1674.0,2020-03-22,east
5063,1737.0,2020-03-22,west
5064,1767.0,2020-03-23,north
5065,1620.0,2020-03-23,south
5066,1593.0,2020-03-23,east
5067,1542.0,2020-03-23,west
5068,1548.0,2020-03-24,north
5069,1662.0,2020-03-24,south
5070,1740.0,2020-03-24,east
5071,1572.0,2020-03-24,west
5072,1779.0,2020-03-25,north
5073,1770.0,2020-03-25,south
5074,1623.0,2020-03-25,east
5075,1575.0,2020-03-25,west
5076,1785.0,2020-03-26,north
5077,1671.0,2020-03-26,south
5078,1749.0,2020-03-26,east
5079,1791.0,2020-03-26,west
5080,1713.0,2020-03-27,north
5081,1623.0,2020-03-27,south
5082,1605.0,2020-03-27,east
5083,1566.0,2020-03-27,west
5084,1569.0,2020-03-28,north
5085,1605.0,2020-03-28,south
5086,1728.0,2020-03-28,east
5087,1665.0,2020-03-28,west
5088,1782.0,2020-03-29,north
5089,1800.0,2020-03-29,south
5090,1518.0,2020-03-29,east
5091,1800.0,2020-03-29,west
5092,1515.0,2020-03-30,north
5093,1764.0,2020-03-30,south
5094,1632.0,2020-03-30,east
5095,1608.0,2020-03-30,west
5096,1794.0,2020-03-31,north
5097,1635.0,2020-03-31,south
5098,1572.0,2020-03-31,east
5099,1629.0,2020-03-31,west
5100,1557.0,2020-04-01,north
5101,1536.0,2020-04-01,south
5102,1587.0,2020-04-01,east
5103,1728.0,2020-04-01,west
5104,1779.0,2020-04-02,north
5105,1773.0,2020-04-02,south
5106,1794.0,2020-04-02,east
5107,1503.0,2020-04-02,west
5108,1767.0,2020-04-03,north
5109,1743.0,2020-04-03,south
5110,1560.0,2020-04-03,east
5111,1746.0,2020-04-03,west
5112,1731.0,2020-04-04,north
5113,1692.0,2020-04-04,south
5114,1722.0,2020-04-04,east
5115,1563.0,2020-04-04,west
5116,1797.0,2020-04-05,north
5117,1755.0,2020-04-05,south
5118,1611.0,2020-04-05,east
5119,1635.0,2020-04-05,west
5120,1752.0,2020-04-06,north
5121,1749.0,2020-04-06,south
5122,1782.0,2020-04-06,east
5123,1521.0,2020-04-06,west
5124,1752.0,2020-04-07,north
5125,1686.0,2020-04-07,south
5126,1500.0,2020-04-07,east
5127,1785.0,2020-04-07,west
5128,1611.0,2020-04-08,north
5129,1794.0,2020-04-08,south
5130,1734.0,2020-04-08,east
5131,1659.0,2020-04-08,west
5132,1650.0,2020-04-09,north
5133,1587.0,2020-04-09,south
5134,1629.0,2020-04-09,east
5135,1506.0,2020-04-09,west
5136,1794.0,2020-04-10,north
5137,1551.0,2020-04-10,south
5138,1503.0,2020-04-10,east
5139,1776.0,2020-04-10,west
5140,1659.0,2020-04-11,north
5141,1590.0,2020-04-11,south
5142,1515.0,2020-04-11,east
5143,1506.0,2020-04-11,west
5144,1722.0,2020-04-12,north
5145,1512.0,2020-04-12,south
5146,1773.0,2020-04-12,east
5147,1635.0,2020-04-12,west
5148,1548.0,2020-04-13,north
5149,1692.0,2020-04-13,south
5150,1698.0,2020-04-13,east
5151,1755.0,2020-04-13,west
5152,1521.0,2020-04-14,north
5153,1593.0,2020-04-14,south
5154,1644.0,2020-04-14,east
5155,1587.0,2020-04-14,west
5156,1800.0,2020-04-15,north
5157,1788.0,2020-04-15,south
5158,1764.0,2020-04-15,east
5159,1650.0,2020-04-15,west
5160,1704.0,2020-04-16,north
5161,1659.0,2020-04-16,south
5162,1644.0,2020-04-16,east
5163,1500.0,2020-04-16,west
5164,1734.0,2020-04-17,north
5165,1617.0,2020-04-17,south
5166,1584.0,2020-04-17,east
5167,1569.0,2020-04-17,west
5168,1623.0,2020-04-18,north
5169,1500.0,2020-04-18,south
5170,1578.0,2020-04-18,east
5171,1590.0,2020-04-18,west
5172,1761.0,2020-04-19,north
5173,1728.0,2020-04-19,south
5174,1716.0,2020-04-19,east
5175,1704.0,2020-04-19,west
5176,1665.0,2020-04-20,north
5177,1515.0,2020-04-20,south
5178,1725.0,2020-04-20,east
5179,1695.0,2020-04-20,west
5180,1755.0,2020-04-21,north
5181,1521.0,2020-04-21,south
5182,1629.0,2020-04-21,east
5183,1686.0,2020-04-21,west
5184,1614.0,2020-04-22,north
5185,1614.0,2020-04-22,south
5186,1569.0,2020-04-22,east
5187,1527.0,2020-04-22,west
5188,1764.0,2020-04-23,north
5189,1524.0,2020-04-23,south
5190,1611.0,2020-04-23,east
5191,1785.0,2020-04-23,west
5192,1716.0,2020-04-24,north
5193,1692.0,2020-04-24,south
5194,1506.0,2020-04-24,east
5195,1533.0,2020-04-24,west
5196,1638.0,2020-04-25,north
5197,1638.0,2020-04-25,south
5198,1755.0,2020-04-25,east
5199,1545.0,2020-04-25,west
5200,1512.0,2020-04-26,north
5201,1593.0,2020-04-26,south
5202,1674.0,2020-04-26,east
5203,1719.0,2020-04-26,west
5204,1530.0,2020-04-27,north
5205,1593.0,2020-04-27,south
5206,1641.0,2020-04-27,east
5207,1575.0,2020-04-27,west
5208,1788.0,2020-04-28,north
5209,1749.0,2020-04-28,south
5210,1581.0,2020-04-28,east
5211,1524.0,2020-04-28,west
5212,1680.0,2020-04-29,north
5213,1674.0,2020-04-29,south
5214,1773.0,2020-04-29,east
5215,1674.0,2020-04-29,west
5216,1779.0,2020-04-30,north
5217,1569.0,2020-04-30,south
5218,1590.0,2020-04-30,east
5219,1689.0,2020-04-30,west
5220,1755.0,2020-05-01,north
5221,1752.0,2020-05-01,south
5222,1641.0,2020-05-01,east
5223,1605.0,2020-05-01,west
5224,1587.0,2020-05-02,north
5225,1521.0,2020-05-02,south
5226,1605.0,2020-05-02,east
5227,1557.0,2020-05-02,west
5228,1680.0,2020-05-03,north
5229,1566.0,2020-05-03,south
5230,1719.0,2020-05-03,east
5231,1563.0,2020-05-03,west
5232,1569.0,2020-05-04,north
5233,1608.0,2020-05-04,south
5234,1578.0,2020-05-04,east
5235,1641.0,2020-05-04,west
5236,1587.0,2020-05-05,north
5237,1674.0,2020-05-05,south
5238,1500.0,2020-05-05,east
5239,1686.0,2020-05-05,west
5240,1521.0,2020-05-06,north
5241,1683.0,2020-05-06,south
5242,1767.0,2020-05-06,east
5243,1776.0,2020-05-06,west
5244,1557.0,2020-05-07,north
5245,1623.0,2020-05-07,south
5246,1557.0,2020-05-07,east
5247,1746.0,2020-05-07,west
5248,1680.0,2020-05-08,north
5249,1587.0,2020-05-08,south
5250,1695.0,2020-05-08,east
5251,1629.0,2020-05-08,west
5252,1674.0,2020-05-09,north
5253,1620.0,2020-05-09,south
5254,1560.0,2020-05-09,east
5255,1590.0,2020-05-09,west
5256,1623.0,2020-05-10,north
5257,1689.0,2020-05-10,south
5258,1656.0,2020-05-10,east
5259,1695.0,2020-05-10,west
5260,1674.0,2020-05-11,north
5261,1554.0,2020-05-11,south
5262,1680.0,2020-05-11,east
5263,1575.0,2020-05-11,west
5264,1500.0,2020-05-12,north
5265,1791.0,2020-05-12,south
5266,1614.0,2020-05-12,east
5267,1695.0,2020-05-12,west
5268,1767.0,2020-05-13,north
5269,1725.0,2020-05-13,south
5270,1701.0,2020-05-13,east
5271,1629.0,2020-05-13,west
5272,1656.0,2020-05-14,north
5273,1713.0,2020-05-14,south
5274,1737.0,2020-05-14,east
5275,1671.0,2020-05-14,west
5276,1533.0,2020-05-15,north
5277,1644.0,2020-05-15,south
5278,1560.0,2020-05-15,east
5279,1740.0,2020-05-15,west
5280,1767.0,2020-05-16,north
5281,1791.0,2020-05-16,south
5282,1509.0,2020-05-16,east
5283,1614.0,2020-05-16,west
5284,1566.0,2020-05-17,north
5285,1758.0,2020-05-17,south
5286,1668.0,2020-05-17,east
5287,1707.0,2020-05-17,west
5288,1638.0,2020-05-18,north
5289,1596.0,2020-05-18,south
5290,1767.0,2020-05-18,east
5291,1683.0,2020-05-18,west
5292,1641.0,2020-05-19,north
5293,1713.0,2020-05-19,south
5294,1515.0,2020-05-19,east
5295,1602.0,2020-05-19,west
5296,1575.0,2020-05-20,north
5297,1791.0,2020-05-20,south
5298,1545.0,2020-05-20,east
5299,1686.0,2020-05-20,west
5300,1587.0,2020-05-21,north
5301,1791.0,2020-05-21,south
5302,1653.0,2020-05-21,east
5303,1671.0,2020-05-21,west
5304,1542.0,2020-05-22,north
5305,1686.0,2020-05-22,south
5306,1569.0,2020-05-22,east
5307,1518.0,2020-05-22,west
5308,1620.0,2020-05-23,north
5309,1536.0,2020-05-23,south
5310,1713.0,2020-05-23,east
5311,1788.0,2020-05-23,west
5312,1773.0,2020-05-24,north
5313,1785.0,2020-05-24,south
5314,1509.0,2020-05-24,east
5315,1713.0,2020-05-24,west
5316,1536.0,2020-05-25,north
5317,1704.0,2020-05-25,south
5318,1563.0,2020-05-25,east
5319,1539.0,2020-05-25,west
5320,1545.0,2020-05-26,north
5321,1530.0,2020-05-26,south
5322,1758.0,2020-05-26,east
5323,1656.0,2020-05-26,west
5324,1563.0,2020-05-27,north
5325,1758.0,2020-05-27,south
5326,1656.0,2020-05-27,east
5327,1707.0,2020-05-27,west
5328,1581.0,2020-05-28,north
5329,1569.0,2020-05-28,south
5330,1533.0,2020-05-28,east
5331,1566.0,2020-05-28,west
5332,1722.0,2020-05-29,north
5333,1602.0,2020-05-29,south
5334,1698.0,2020-05-29,east
5335,1566.0,2020-05-29,west
5336,1599.0,2020-05-30,north
5337,1788.0,2020-05-30,south
5338,1743.0,2020-05-30,east
5339,1647.0,2020-05-30,west
5340,1566.0,2020-05-31,north
5341,1608.0,2020-05-31,south
5342,1791.0,2020-05-31,east
5343,1764.0,2020-05-31,west
5344,1752.0,2020-06-01,north
5345,1608.0,2020-06-01,south
5346,1554.0,2020-06-01,east
5347,1710.0,2020-06-01,west
5348,1677.0,2020-06-02,north
5349,1794.0,2020-06-02,south
5350,1800.0,2020-06-02,east
5351,1767.0,2020-06-02,west
5352,1782.0,2020-06-03,north
5353,1584.0,2020-06-03,south
5354,1545.0,2020-06-03,east
5355,1617.0,2020-06-03,west
5356,1644.0,2020-06-04,north
5357,1527.0,2020-06-04,south
5358,1707.0,2020-06-04,east
5359,1773.0,2020-06-04,west
5360,1587.0,2020-06-05,north
5361,1632.0,2020-06-05,south
5362,1569.0,2020-06-05,east
5363,1566.0,2020-06-05,west
5364,1683.0,2020-06-06,north
5365,1689.0,2020-06-06,south
5366,1704.0,2020-06-06,east
5367,1749.0,2020-06-06,west
5368,1620.0,2020-06-07,north
5369,1650.0,2020-06-07,south
5370,1743.0,2020-06-07,east
5371,1674.0,2020-06-07,west
5372,1527.0,2020-06-08,north
5373,1638.0,2020-06-08,south
5374,1584.0,2020-06-08,east
5375,1695.0,2020-06-08,west
5376,1503.0,2020-06-09,north
5377,1569.0,2020-06-09,south
5378,1572.0,2020-06-09,east
5379,1593.0,2020-06-09,west
5380,1761.0,2020-06-10,north
5381,1512.0,2020-06-10,south
5382,1617.0,2020-06-10,east
5383,1593.0,2020-06-10,west
5384,1590.0,2020-06-11,north
5385,1611.0,2020-06-11,south
5386,1719.0,2020-06-11,east
5387,1719.0,2020-06-11,west
5388,1512.0,2020-06-12,north
5389,1776.0,2020-06-12,south
5390,1575.0,2020-06-12,east
5391,1746.0,2020-06-12,west
5392,1581.0,2020-06-13,north
5393,1689.0,2020-06-13,south
5394,1776.0,2020-06-13,east
5395,1560.0,2020-06-13,west
5396,1734.0,2020-06-14,north
5397,1788.0,2020-06-14,south
5398,1743.0,2020-06-14,east
5399,1719.0,2020-06-14,west
5400,1542.0,2020-06-15,north
5401,1758.0,2020-06-15,south
5402,1674.0,2020-06-15,east
5403,1584.0,2020-06-15,west
5404,1668.0,2020-06-16,north
5405,1620.0,2020-06-16,south
5406,1695.0,2020-06-16,east
5407,1638.0,2020-06-16,west
5408,1554.0,2020-06-17,north
5409,1659.0,2020-06-17,south
5410,1734.0,2020-06-17,east
5411,1527.0,2020-06-17,west
5412,1611.0,2020-06-18,north
5413,1734.0,2020-06-18,south
5414,1743.0,2020-06-18,east
5415,1557.0,2020-06-18,west
5416,1800.0,2020-06-19,north
5417,1536.0,2020-06-19,south
5418,1578.0,2020-06-19,east
5419,1515.0,2020-06-19,west
5420,1647.0,2020-06-20,north
5421,1641.0,2020-06-20,south
5422,1614.0,2020-06-20,east
5423,1518.0,2020-06-20,west
5424,1755.0,2020-06-21,north
5425,1620.0,2020-06-21,south
5426,1725.0,2020-06-21,east
5427,1668.0,2020-06-21,west
5428,1761.0,2020-06-22,north
5429,1542.0,2020-06-22,south
5430,1539.0,2020-06-22,east
5431,1524.0,2020-06-22,west
5432,1767.0,2020-06-23,north
5433,1581.0,2020-06-23,south
5434,1770.0,2020-06-23,east
5435,1758.0,2020-06-23,west
5436,1617.0,2020-06-24,north
5437,1518.0,2020-06-24,south
5438,1791.0,2020-06-24,east
5439,1695.0,2020-06-24,west
5440,1503.0,2020-06-25,north
5441,1794.0,2020-06-25,south
5442,1638.0,2020-06-25,east
5443,1536.0,2020-06-25,west
5444,1707.0,2020-06-26,north
5445,1578.0,2020-06-26,south
5446,1719.0,2020-06-26,east
5447,1728.0,2020-06-26,west
5448,1644.0,2020-06-27,north
5449,1527.0,2020-06-27,south
5450,1578.0,2020-06-27,east
5451,1623.0,2020-06-27,west
5452,1608.0,2020-06-28,north
5453,1779.0,2020-06-28,south
5454,1689.0,2020-06-28,east
5455,1629.0,2020-06-28,west
5456,1722.0,2020-06-29,north
5457,1662.0,2020-06-29,south
5458,1662.0,2020-06-29,east
5459,1503.0,2020-06-29,west
5460,1794.0,2020-06-30,north
5461,1572.0,2020-06-30,south
5462,1668.0,2020-06-30,east
5463,1647.0,2020-06-30,west
5464,1632.0,2020-07-01,north
5465,1578.0,2020-07-01,south
5466,1650.0,2020-07-01,east
5467,1797.0,2020-07-01,west
5468,1734.0,2020-07-02,north
5469,1734.0,2020-07-02,south
5470,1581.0,2020-07-02,east
5471,1665.0,2020-07-02,west
5472,1695.0,2020-07-03,north
5473,1701.0,2020-07-03,south
5474,1584.0,2020-07-03,east
5475,1518.0,2020-07-03,west
5476,1737.0,2020-07-04,north
5477,1656.0,2020-07-04,south
5478,1695.0,2020-07-04,east
5479,1563.0,2020-07-04,west
5480,1788.0,2020-07-05,north
5481,1746.0,2020-07-05,south
5482,1647.0,2020-07-05,east
5483,1527.0,2020-07-05,west
5484,1548.0,2020-07-06,north
5485,1572.0,2020-07-06,south
5486,1569.0,2020-07-06,east
5487,1527.0,2020-07-06,west
5488,1500.0,2020-07-07,north
5489,1791.0,2020-07-07,south
5490,1656.0,2020-07-07,east
5491,1743.0,2020-07-07,west
5492,1563.0,2020-07-08,north
5493,1722.0,2020-07-08,south
5494,1758.0,2020-07-08,east
5495,1524.0,2020-07-08,west
5496,1788.0,2020-07-09,north
5497,1713.0,2020-07-09,south
5498,1596.0,2020-07-09,east
5499,1716.0,2020-07-09,west
5500,1587.0,2020-07-10,north
5501,1509.0,2020-07-10,south
5502,1698.0,2020-07-10,east
5503,1515.0,2020-07-10,west
5504,1500.0,2020-07-11,north
5505,1689.0,2020-07-11,south
5506,1554.0,2020-07-11,east
5507,1509.0,2020-07-11,west
5508,1746.0,2020-07-12,north
5509,1572.0,2020-07-12,south
5510,1773.0,2020-07-12,east
5511,1596.0,2020-07-12,west
5512,1680.0,2020-07-13,north
5513,1764.0,2020-07-13,south
5514,1782.0,2020-07-13,east
5515,1728.0,2020-07-13,west
5516,1557.0,2020-07-14,north
5517,1515.0,2020-07-14,south
5518,1695.0,2020-07-14,east
5519,1500.0,2020-07-14,west
5520,1542.0,2020-07-15,north
5521,1740.0,2020-07-15,south
5522,1647.0,2020-07-15,east
5523,1596.0,2020-07-15,west
5524,1515.0,2020-07-16,north
5525,1731.0,2020-07-16,south
5526,1605.0,2020-07-16,east
5527,1791.0,2020-07-16,west
5528,1794.0,2020-07-17,north
5529,1677.0,2020-07-17,south
5530,1641.0,2020-07-17,east
5531,1773.0,2020-07-17,west
5532,1623.0,2020-07-18,north
5533,1707.0,2020-07-18,south
5534,1749.0,2020-07-18,east
5535,1797.0,2020-07-18,west
5536,1614.0,2020-07-19,north
5537,1653.0,2020-07-19,south
5538,1674.0,2020-07-19,east
5539,1779.0,2020-07-19,west
5540,1797.0,2020-07-20,north
5541,1560.0,2020-07-20,south
5542,1638.0,2020-07-20,east
5543,1716.0,2020-07-20,west
5544,1572.0,2020-07-21,north
5545,1767.0,2020-07-21,south
5546,1689.0,2020-07-21,east
5547,1734.0,2020-07-21,west
5548,1668.0,2020-07-22,north
5549,1728.0,2020-07-22,south
5550,1668.0,2020-07-22,east
5551,1584.0,2020-07-22,west
5552,1692.0,2020-07-23,north
5553,1710.0,2020-07-23,south
5554,1758.0,2020-07-23,east
5555,1545.0,2020-07-23,west
5556,1530.0,2020-07-24,north
5557,1530.0,2020-07-24,south
5558,1575.0,2020-07-24,east
5559,1776.0,2020-07-24,west
5560,1794.0,2020-07-25,north
5561,1647.0,2020-07-25,south
5562,1611.0,2020-07-25,east
5563,1704.0,2020-07-25,west
5564,1569.0,2020-07-26,north
5565,1659.0,2020-07-26,south
5566,1575.0,2020-07-26,east
5567,1788.0,2020-07-26,west
5568,1602.0,2020-07-27,north
5569,1620.0,2020-07-27,south
5570,1530.0,2020-07-27,east
5571,1608.0,2020-07-27,west
5572,1800.0,2020-07-28,north
5573,1506.0,2020-07-28,south
5574,1608.0,2020-07-28,east
5575,1581.0,2020-07-28,west
5576,1533.0,2020-07-29,north
5577,1686.0,2020-07-29,south
5578,1773.0,2020-07-29,east
5579,1644.0,2020-07-29,west
5580,1722.0,2020-07-30,north
5581,1584.0,2020-07-30,south
5582,1596.0,2020-07-30,east
5583,1512.0,2020-07-30,west
5584,1527.0,2020-07-31,north
5585,1530.0,2020-07-31,south
5586,1533.0,2020-07-31,east
5587,1530.0,2020-07-31,west
5588,1788.0,2020-08-01,north
5589,1596.0,2020-08-01,south
5590,1680.0,2020-08-01,east
5591,1671.0,2020-08-01,west
5592,1656.0,2020-08-02,north
5593,1716.0,2020-08-02,south
5594,1623.0,2020-08-02,east
5595,1596.0,2020-08-02,west
5596,1665.0,2020-08-03,north
5597,1650.0,2020-08-03,south
5598,1503.0,2020-08-03,east
5599,1665.0,2020-08-03,west
5600,1539.0,2020-08-04,north
5601,1659.0,2020-08-04,south
5602,1602.0,2020-08-04,east
5603,1719.0,2020-08-04,west
5604,1749.0,2020-08-05,north
5605,1548.0,2020-08-05,south
5606,1653.0,2020-08-05,east
5607,1662.0,2020-08-05,west
5608,1770.0,2020-08-06,north
5609,1710.0,2020-08-06,south
5610,1509.0,2020-08-06,east
5611,1545.0,2020-08-06,west
5612,1740.0,2020-08-07,north
5613,1524.0,2020-08-07,south
5614,1641.0,2020-08-07,east
5615,1710.0,2020-08-07,west
5616,1728.0,2020-08-08,north
5617,1695.0,2020-08-08,south
5618,1716.0,2020-08-08,east
5619,1785.0,2020-08-08,west
5620,1617.0,2020-08-09,north
5621,1752.0,2020-08-09,south
5622,1734.0,2020-08-09,east
5623,1521.0,2020-08-09,west
5624,1545.0,2020-08-10,north
5625,1722.0,2020-08-10,south
5626,1647.0,2020-08-10,east
5627,1530.0,2020-08-10,west
5628,1632.0,2020-08-11,north
5629,1620.0,2020-08-11,south
5630,1551.0,2020-08-11,east
5631,1557.0,2020-08-11,west
5632,1737.0,2020-08-12,north
5633,1749.0,2020-08-12,south
5634,1704.0,2020-08-12,east
5635,1671.0,2020-08-12,west
5636,1500.0,2020-08-13,north
5637,1500.0,2020-08-13,south
5638,1701.0,2020-08-13,east
5639,1785.0,2020-08-13,west
5640,1542.0,2020-08-14,north
5641,1791.0,2020-08-14,south
5642,1716.0,2020-08-14,east
5643,1665.0,2020-08-14,west
5644,1740.0,2020-08-15,north
5645,1632.0,2020-08-15,south
5646,1560.0,2020-08-15,east
5647,1689.0,2020-08-15,west
5648,1749.0,2020-08-16,north
5649,1605.0,2020-08-16,south
5650,1629.0,2020-08-16,east
5651,1728.0,2020-08-16,west
5652,1554.0,2020-08-17,north
5653,1629.0,2020-08-17,south
5654,1698.0,2020-08-17,east
5655,1635.0,2020-08-17,west
5656,1761.0,2020-08-18,north
5657,1566.0,2020-08-18,south
5658,1692.0,2020-08-18,east
5659,1563.0,2020-08-18,west
5660,1662.0,2020-08-19,north
5661,1635.0,2020-08-19,south
5662,1674.0,2020-08-19,east
5663,1602.0,2020-08-19,west
5664,1686.0,2020-08-20,north
5665,1506.0,2020-08-20,south
5666,1515.0,2020-08-20,east
5667,1779.0,2020-08-20,west
5668,1557.0,2020-08-21,north
5669,1551.0,2020-08-21,south
5670,1521.0,2020-08-21,east
5671,1710.0,2020-08-21,west
5672,1563.0,2020-08-22,north
5673,1683.0,2020-08-22,south
5674,1791.0,2020-08-22,east
5675,1773.0,2020-08-22,west
5676,1716.0,2020-08-23,north
5677,1731.0,2020-08-23,south
5678,1593.0,2020-08-23,east
5679,1788.0,2020-08-23,west
5680,1785.0,2020-08-24,north
5681,1647.0,2020-08-24,south
5682,1755.0,2020-08-24,east
5683,1665.0,2020-08-24,west
5684,1545.0,2020-08-25,north
5685,1755.0,2020-08-25,south
5686,1605.0,2020-08-25,east
5687,1548.0,2020-08-25,west
5688,1533.0,2020-08-26,north
5689,1752.0,2020-08-26,south
5690,1758.0,2020-08-26,east
5691,1767.0,2020-08-26,west
5692,1761.0,2020-08-27,north
5693,1671.0,2020-08-27,south
5694,1551.0,2020-08-27,east
5695,1686.0,2020-08-27,west
5696,1788.0,2020-08-28,north
5697,1551.0,2020-08-28,south
5698,1554.0,2020-08-28,east
5699,1623.0,2020-08-28,west
5700,1698.0,2020-08-29,north
5701,1659.0,2020-08-29,south
5702,1593.0,2020-08-29,east
5703,1674.0,2020-08-29,west
5704,1800.0,2020-08-30,north
5705,1554.0,2020-08-30,south
5706,1713.0,2020-08-30,east
5707,1611.0,2020-08-30,west
5708,1797.0,2020-08-31,north
5709,1581.0,2020-08-31,south
5710,1623.0,2020-08-31,east
5711,1515.0,2020-08-31,west
5712,1797.0,2020-09-01,north
5713,1704.0,2020-09-01,south
5714,1539.0,2020-09-01,east
5715,1617.0,2020-09-01,west
5716,1737.0,2020-09-02,north
5717,1635.0,2020-09-02,south
5718,1671.0,2020-09-02,east
5719,1632.0,2020-09-02,west
5720,1575.0,2020-09-03,north
5721,1713.0,2020-09-03,south
5722,1581.0,2020-09-03,east
5723,1719.0,2020-09-03,west
5724,1533.0,2020-09-04,north
5725,1539.0,2020-09-04,south
5726,1569.0,2020-09-04,east
5727,1743.0,2020-09-04,west
5728,1620.0,2020-09-05,north
5729,1743.0,2020-09-05,south
5730,1563.0,2020-09-05,east
5731,1764.0,2020-09-05,west
5732,1638.0,2020-09-06,north
5733,1734.0,2020-09-06,south
5734,1794.0,2020-09-06,east
5735,1782.0,2020-09-06,west
5736,1509.0,2020-09-07,north
5737,1749.0,2020-09-07,south
5738,1608.0,2020-09-07,east
5739,1794.0,2020-09-07,west
5740,1710.0,2020-09-08,north
5741,1536.0,2020-09-08,south
5742,1539.0,2020-09-08,east
5743,1512.0,2020-09-08,west
5744,1578.0,2020-09-09,north
5745,1575.0,2020-09-09,south
5746,1551.0,2020-09-09,east
5747,1650.0,2020-09-09,west
5748,1662.0,2020-09-10,north
5749,1767.0,2020-09-10,south
5750,1596.0,2020-09-10,east
5751,1710.0,2020-09-10,west
5752,1764.0,2020-09-11,north
5753,1722.0,2020-09-11,south
5754,1611.0,2020-09-11,east
5755,1656.0,2020-09-11,west
5756,1602.0,2020-09-12,north
5757,1686.0,2020-09-12,south
5758,1599.0,2020-09-12,east
5759,1800.0,2020-09-12,west
5760,1503.0,2020-09-13,north
5761,1554.0,2020-09-13,south
5762,1554.0,2020-09-13,east
5763,1575.0,2020-09-13,west
5764,1647.0,2020-09-14,north
5765,1776.0,2020-09-14,south
5766,1788.0,2020-09-14,east
5767,1791.0,2020-09-14,west
5768,1542.0,2020-09-15,north
5769,1782.0,2020-09-15,south
5770,1620.0,2020-09-15,east
5771,1641.0,2020-09-15,west
5772,1590.0,2020-09-16,north
5773,1734.0,2020-09-16,south
5774,1710.0,2020-09-16,east
5775,1641.0,2020-09-16,west
5776,1611.0,2020-09-17,north
5777,1581.0,2020-09-17,south
5778,1596.0,2020-09-17,east
5779,1539.0,2020-09-17,west
5780,1764.0,2020-09-18,north
5781,1584.0,2020-09-18,south
5782,1701.0,2020-09-18,east
5783,1518.0,2020-09-18,west
5784,1692.0,2020-09-19,north
5785,1743.0,2020-09-19,south
5786,1737.0,2020-09-19,east
5787,1590.0,2020-09-19,west
5788,1623.0,2020-09-20,north
5789,1521.0,2020-09-20,south
5790,1590.0,2020-09-20,east
5791,1677.0,2020-09-20,west
5792,1776.0,2020-09-21,north
5793,1629.0,2020-09-21,south
5794,1776.0,2020-09-21,east
5795,1728.0,2020-09-21,west
5796,1776.0,2020-09-22,north
5797,1629.0,2020-09-22,south
5798,1539.0,2020-09-22,east
5799,1563.0,2020-09-22,west
5800,1506.0,2020-09-23,north
5801,1698.0,2020-09-23,south
5802,1734.0,2020-09-23,east
5803,1557.0,2020-09-23,west
5804,1527.0,2020-09-24,north
5805,1761.0,2020-09-24,south
5806,1560.0,2020-09-24,east
5807,1650.0,2020-09-24,west
5808,1533.0,2020-09-25,north
5809,1602.0,2020-09-25,south
5810,1743.0,2020-09-25,east
5811,1617.0,2020-09-25,west
5812,1536.0,2020-09-26,north
5813,1773.0,2020-09-26,south
5814,1521.0,2020-09-26,east
5815,1542.0,2020-09-26,west
5816,1737.0,2020-09-27,north
5817,1509.0,2020-09-27,south
5818,1626.0,2020-09-27,east
